time,temperature
2020-03-25 14:50:07.992074,12.28000000000003
2020-03-25 15:00:07.436367,12.29000000000002
2020-03-25 15:10:08.225020,12.29000000000002
2020-03-25 15:20:07.699961,12.29000000000002
2020-03-25 15:30:08.146655,12.450000000000045
2020-03-25 15:40:07.472411,12.439999999999998
2020-03-25 15:50:07.907170,12.580000000000041
2020-03-25 16:00:07.877683,12.580000000000041
2020-03-25 16:10:08.089234,12.629999999999995
2020-03-25 16:20:07.950874,12.300000000000011
2020-03-25 16:30:07.445190,12.150000000000034
2020-03-25 16:35:06.901740,12.129999999999995
2020-03-25 16:40:08.042072,12.150000000000034
2020-03-25 16:45:06.931694,12.129999999999995
2020-03-25 16:50:07.841450,11.950000000000045
2020-03-25 16:55:07.880733,11.950000000000045
2020-03-25 17:00:08.539769,11.950000000000045
2020-03-25 17:03:07.177194,11.939999999999998
2020-03-25 17:04:07.159144,11.939999999999998
2020-03-25 17:05:07.955528,11.939999999999998
2020-03-25 17:06:07.654338,11.950000000000045
2020-03-25 17:07:07.827004,11.950000000000045
2020-03-25 17:08:07.306627,11.939999999999998
2020-03-25 17:09:07.663587,11.950000000000045
2020-03-25 17:10:07.636373,11.950000000000045
2020-03-25 17:11:07.648420,11.740000000000009
2020-03-25 17:12:07.042335,11.550000000000011
2020-03-25 17:13:07.736429,11.950000000000045
2020-03-25 17:14:07.402735,11.550000000000011
2020-03-25 17:15:07.654906,11.740000000000009
2020-03-25 17:16:07.843328,11.550000000000011
2020-03-25 17:17:07.108674,11.950000000000045
2020-03-25 17:18:07.265968,11.950000000000045
2020-03-25 17:19:07.485235,11.550000000000011
2020-03-25 17:20:08.334180,11.590000000000032
2020-03-25 17:21:07.174950,11.740000000000009
2020-03-25 17:22:07.299076,11.590000000000032
2020-03-25 17:23:07.490110,11.590000000000032
2020-03-25 17:24:07.676575,11.590000000000032
2020-03-25 17:25:07.789622,11.590000000000032
2020-03-25 17:26:07.207110,11.590000000000032
2020-03-25 17:27:07.811418,11.590000000000032
2020-03-25 17:28:07.288012,11.590000000000032
2020-03-25 17:29:07.689226,11.590000000000032
2020-03-25 17:30:07.426167,11.590000000000032
2020-03-25 17:31:07.476420,11.590000000000032
2020-03-25 17:32:07.575935,11.590000000000032
2020-03-25 17:33:07.790327,11.590000000000032
2020-03-25 17:34:07.132091,11.590000000000032
2020-03-25 17:35:07.681660,11.590000000000032
2020-03-25 17:36:06.882497,11.590000000000032
2020-03-25 17:37:06.992588,11.590000000000032
2020-03-25 17:38:07.240063,11.580000000000041
2020-03-25 17:39:07.547664,11.590000000000032
2020-03-25 17:40:08.422975,11.590000000000032
2020-03-25 17:41:07.347793,11.580000000000041
2020-03-25 17:42:07.528182,11.590000000000032
2020-03-25 17:43:07.808553,11.590000000000032
2020-03-25 17:44:07.066017,11.580000000000041
2020-03-25 17:45:07.201248,11.590000000000032
2020-03-25 17:46:07.314363,11.590000000000032
2020-03-25 17:47:07.505077,11.580000000000041
2020-03-25 17:48:07.718657,11.590000000000032
2020-03-25 17:49:06.990768,11.590000000000032
2020-03-25 17:50:07.989228,11.580000000000041
2020-03-25 17:51:07.424480,11.590000000000032
2020-03-25 17:52:06.877157,11.590000000000032
2020-03-25 17:53:06.980149,11.590000000000032
2020-03-25 17:54:07.317570,11.590000000000032
2020-03-25 17:55:07.742934,11.580000000000041
2020-03-25 17:56:07.088818,11.580000000000041
2020-03-25 17:57:07.688861,11.450000000000045
2020-03-25 17:58:07.147302,11.590000000000032
2020-03-25 17:59:07.654193,11.590000000000032
2020-03-25 18:00:07.436105,11.450000000000045
2020-03-25 18:01:07.629108,11.450000000000045
2020-03-25 18:02:07.812057,11.450000000000045
2020-03-25 18:03:06.912181,11.450000000000045
2020-03-25 18:04:07.067974,11.160000000000025
2020-03-25 18:05:07.184337,11.450000000000045
2020-03-25 18:06:07.311218,11.450000000000045
2020-03-25 18:07:07.392839,11.450000000000045
2020-03-25 18:08:07.879556,11.170000000000016
2020-03-25 18:09:07.122841,11.160000000000025
2020-03-25 18:10:08.083964,11.170000000000016
2020-03-25 18:11:07.329431,11.160000000000025
2020-03-25 18:12:07.562978,11.450000000000045
2020-03-25 18:13:07.710630,10.939999999999998
2020-03-25 18:14:06.855115,11.170000000000016
2020-03-25 18:15:07.058816,10.939999999999998
2020-03-25 18:16:07.494636,10.930000000000007
2020-03-25 18:17:07.828638,11.170000000000016
2020-03-25 18:18:06.950031,10.930000000000007
2020-03-25 18:19:07.072432,10.939999999999998
2020-03-25 18:20:07.784309,10.939999999999998
2020-03-25 18:21:07.616395,10.939999999999998
2020-03-25 18:22:07.923900,10.939999999999998
2020-03-25 18:23:07.114499,10.939999999999998
2020-03-25 18:24:07.207717,10.930000000000007
2020-03-25 18:25:07.558667,10.800000000000011
2020-03-25 18:26:07.026418,10.800000000000011
2020-03-25 18:27:07.296481,10.800000000000011
2020-03-25 18:30:08.130713,10.640000000000043
